region,year,month,date,mean_temp_k,baseline_temp_k,anomaly_k
florida,2005,1,2005-01,289.9904166666667,291.8131101190476,-1.8226934523809177
florida,2005,2,2005-02,290.301875,292.74385416666667,-2.4419791666666697
florida,2005,3,2005-03,292.643125,293.7823883928572,-1.139263392857174
florida,2005,4,2005-04,294.925625,295.91248511904763,-0.9868601190476056
florida,2005,5,2005-05,298.29979166666664,298.3020089285714,-0.002217261904775114
florida,2005,6,2005-06,300.16270833333334,300.1113318452381,0.05137648809522943
florida,2005,7,2005-07,301.4402083333334,301.2980580357143,0.14215029761908227
florida,2005,8,2005-08,301.61645833333336,301.51613839285716,0.10031994047619719
florida,2005,9,2005-09,300.8845833333333,300.80191220238095,0.0826711309523489
florida,2005,10,2005-10,298.27187499999997,298.7249404761905,-0.45306547619054527
florida,2005,11,2005-11,296.24125,296.0454761904762,0.19577380952375734
florida,2005,12,2005-12,294.50062499999996,293.70514880952385,0.7954761904761085
florida,2006,1,2006-01,291.3854166666667,291.8131101190476,-0.4276934523809359
florida,2006,2,2006-02,293.33104166666664,292.74385416666667,0.5871874999999704
florida,2006,3,2006-03,292.1914583333333,293.7823883928572,-1.5909300595238847
florida,2006,4,2006-04,295.115,295.91248511904763,-0.7974851190476215
florida,2006,5,2006-05,298.18312499999996,298.3020089285714,-0.11888392857144936
florida,2006,6,2006-06,300.48583333333335,300.1113318452381,0.374501488095234
florida,2006,7,2006-07,301.40958333333333,301.2980580357143,0.11152529761903907
florida,2006,8,2006-08,301.5420833333333,301.51613839285716,0.025944940476165357
florida,2006,9,2006-09,300.87062499999996,300.80191220238095,0.06871279761901405
florida,2006,10,2006-10,297.6379166666667,298.7249404761905,-1.0870238095238278
florida,2006,11,2006-11,296.615625,296.0454761904762,0.5701488095238005
florida,2006,12,2006-12,295.98520833333333,293.70514880952385,2.2800595238094843
florida,2007,1,2007-01,291.5395833333333,291.8131101190476,-0.2735267857142958
florida,2007,2,2007-02,293.5370833333333,292.74385416666667,0.7932291666666629
florida,2007,3,2007-03,296.4420833333333,293.7823883928572,2.659694940476129
florida,2007,4,2007-04,297.1475,295.91248511904763,1.235014880952349
florida,2007,5,2007-05,298.743125,298.3020089285714,0.44111607142860976
florida,2007,6,2007-06,300.27416666666664,300.1113318452381,0.16283482142853245
florida,2007,7,2007-07,301.8533333333333,301.2980580357143,0.555275297619005
florida,2007,8,2007-08,301.46729166666665,301.51613839285716,-0.04884672619050434
florida,2007,9,2007-09,300.75062499999996,300.80191220238095,-0.05128720238099049
florida,2007,10,2007-10,299.768125,298.7249404761905,1.0431845238094866
florida,2007,11,2007-11,297.13375,296.0454761904762,1.0882738095237983
florida,2007,12,2007-12,295.9214583333333,293.70514880952385,2.216309523809457
florida,2008,1,2008-01,290.59166666666664,291.8131101190476,-1.2214434523809814
florida,2008,2,2008-02,295.014375,292.74385416666667,2.2705208333333076
florida,2008,3,2008-03,294.67520833333333,293.7823883928572,0.8928199404761585
florida,2008,4,2008-04,295.8575,295.91248511904763,-0.05498511904761472
florida,2008,5,2008-05,298.6775,298.3020089285714,0.3754910714285984
florida,2008,6,2008-06,300.26208333333335,300.1113318452381,0.15075148809523853
